X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8825842.59686839,5430402.85671138,7808070,1351606,2013,2013/04/13 04:00:00+00,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E,<Null>,Major Arterial,Scarborough,21,41,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,45 to 49,None,<Null>,East,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,Yes,<Null>,D41,126,Dorset Park (126),166
-8825842.59686839,5430402.85671138,7808071,1351606,2013,2013/04/13 04:00:00+00,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E,<Null>,Major Arterial,Scarborough,21,41,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,Yes,<Null>,D41,126,Dorset Park (126),167
-8825842.59686839,5430402.85671138,7808072,1351606,2013,2013/04/13 04:00:00+00,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E,<Null>,Major Arterial,Scarborough,21,41,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Passenger,50 to 54,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,Yes,<Null>,D41,126,Dorset Park (126),168
-8825842.59686839,5430402.85671138,7808073,1351606,2013,2013/04/13 04:00:00+00,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E,<Null>,Major Arterial,Scarborough,21,41,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,Yes,<Null>,D41,126,Dorset Park (126),169
-8825842.59686839,5430402.85671138,7808074,1351606,2013,2013/04/13 04:00:00+00,1846,18,KENNEDY RD,401 C E KENNEDY RAMP RD E,<Null>,Major Arterial,Scarborough,21,41,43.773146,-79.283893,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,10,North,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Unknown,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,Yes,Yes,<Null>,D41,126,Dorset Park (126),170
-8843942.8121129,5414014.21123579,7852516,1370737,2013,2013/06/15 04:00:00+00,17,0,DUPONT ST,LANSDOWNE AVE,<Null>,Major Arterial,Toronto and East York,9,11,43.666745,-79.44649,Intersection,<Null>,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,<Null>,East,Motorcycle,Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D11,93,Dovercourt-Wallace Emerson-Junction (93),171
-8843942.8121129,5414014.21123579,7852517,1370737,2013,2013/06/15 04:00:00+00,17,0,DUPONT ST,LANSDOWNE AVE,<Null>,Major Arterial,Toronto and East York,9,11,43.666745,-79.44649,Intersection,<Null>,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minimal,<Null>,East,"Automobile, Station Wagon",Going Ahead,Improper Passing,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D11,93,Dovercourt-Wallace Emerson-Junction (93),172
-8830295.48781961,5428613.49386554,7863456,1375460,2013,2013/07/03 04:00:00+00,25,0,YORK MILLS RD,PARKWOODS VILLAGE DR,<Null>,Major Arterial,North York,16,33,43.761538,-79.323894,Intersection,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,20 to 24,Major,<Null>,North,Motorcycle,Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,D33,45,Parkwoods-Donalda (45),173
-8851089.52342183,5406937.95693234,7840330,1365635,2013,2013/07/14 04:00:00+00,340,3,F G GARDINER XY  E,ISLINGTON Ave,<Null>,<Null>,Etobicoke York,3,22,43.620745,-79.51069,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,Major,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),174
-8851089.52342183,5406937.95693234,7840331,1365635,2013,2013/07/14 04:00:00+00,340,3,F G GARDINER XY  E,ISLINGTON Ave,<Null>,<Null>,Etobicoke York,3,22,43.620745,-79.51069,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),175
-8851089.52342183,5406937.95693234,7840332,1365635,2013,2013/07/14 04:00:00+00,340,3,F G GARDINER XY  E,ISLINGTON Ave,<Null>,<Null>,Etobicoke York,3,22,43.620745,-79.51069,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,25 to 29,Minimal,<Null>,West,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),176
-8851089.52342183,5406937.95693234,7840333,1365635,2013,2013/07/14 04:00:00+00,340,3,F G GARDINER XY  E,ISLINGTON Ave,<Null>,<Null>,Etobicoke York,3,22,43.620745,-79.51069,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,unknown,None,<Null>,West,"Automobile, Station Wagon",Unknown,Other,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D22,17,Mimico (17),177
-8858503.29018917,5428953.36593441,7848906,1369173,2013,2013/08/03 04:00:00+00,305,3,STEELES AVE W,ISLINGTON AVE,<Null>,Major Arterial,Etobicoke York,7,31,43.763743,-79.577289,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Driver,25 to 29,Fatal,27,East,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D31,21,Humber Summit (21),178
-8858503.29018917,5428953.36593441,7848907,1369173,2013,2013/08/03 04:00:00+00,305,3,STEELES AVE W,ISLINGTON AVE,<Null>,Major Arterial,Etobicoke York,7,31,43.763743,-79.577289,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Other Property Owner,unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D31,21,Humber Summit (21),179
-8834338.16644726,5416559.60358505,7878153,1381801,2013,2013/09/27 04:00:00+00,422,4,BAYVIEW BLOOR DVP RAMP,BAYVIEW BLOOR DVP N RAMP,<Null>,<Null>,Toronto and East York,14,54,43.683283,-79.36021,<Null>,<Null>,Yield Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,unknown,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D54,57,Broadview North (57),180
-8834338.16644726,5416559.60358505,7878154,1381801,2013,2013/09/27 04:00:00+00,422,4,BAYVIEW BLOOR DVP RAMP,BAYVIEW BLOOR DVP N RAMP,<Null>,<Null>,Toronto and East York,14,54,43.683283,-79.36021,<Null>,<Null>,Yield Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,30 to 34,Major,<Null>,North,"Automobile, Station Wagon",Merging,<Null>,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D54,57,Broadview North (57),181
-8857475.58865017,5425785.71987071,7883705,1384076,2013,2013/09/29 04:00:00+00,1939,19,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,<Null>,Major Arterial,Etobicoke York,1,23,43.743189,-79.568057,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,45 to 49,Minimal,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,3,Thistletown-Beaumond Heights (3),182
-8857475.58865017,5425785.71987071,7883706,1384076,2013,2013/09/29 04:00:00+00,1939,19,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,<Null>,Major Arterial,Etobicoke York,1,23,43.743189,-79.568057,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,30 to 34,Minor,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,3,Thistletown-Beaumond Heights (3),183
-8857475.58865017,5425785.71987071,7883707,1384076,2013,2013/09/29 04:00:00+00,1939,19,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,<Null>,Major Arterial,Etobicoke York,1,23,43.743189,-79.568057,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,3,Thistletown-Beaumond Heights (3),184
-8857475.58865017,5425785.71987071,7883708,1384076,2013,2013/09/29 04:00:00+00,1939,19,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,<Null>,Major Arterial,Etobicoke York,1,23,43.743189,-79.568057,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,45 to 49,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,3,Thistletown-Beaumond Heights (3),185
-8857475.58865017,5425785.71987071,7883709,1384076,2013,2013/09/29 04:00:00+00,1939,19,ISLINGTON Ave,BEAUMONDE HEIGHTS Dr,<Null>,Major Arterial,Etobicoke York,1,23,43.743189,-79.568057,Mid-Block,<Null>,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,<Null>,<Null>,<Null>,Other,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D23,3,Thistletown-Beaumond Heights (3),186
-8819060.12293333,5428424.83559307,7893609,1387956,2013,2013/10/14 04:00:00+00,1800,18,LAWRENCE Ave E,GREENHOLM CRCL,<Null>,Major Arterial,Scarborough,24,43,43.760314,-79.222965,Intersection,<Null>,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D43,137,Woburn (137),187
-8819060.12293333,5428424.83559307,7893610,1387956,2013,2013/10/14 04:00:00+00,1800,18,LAWRENCE Ave E,GREENHOLM CRCL,<Null>,Major Arterial,Scarborough,24,43,43.760314,-79.222965,Intersection,<Null>,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,<Null>,South,Other,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D43,137,Woburn (137),188
-8819060.12293333,5428424.83559307,7893611,1387956,2013,2013/10/14 04:00:00+00,1800,18,LAWRENCE Ave E,GREENHOLM CRCL,<Null>,Major Arterial,Scarborough,24,43,43.760314,-79.222965,Intersection,<Null>,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,<Null>,South,Other,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D43,137,Woburn (137),189
-8824049.68514967,5424022.51787182,7877496,1381541,2013,2013/10/20 04:00:00+00,45,0,KENNEDY RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,20,41,43.731745,-79.267787,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Vehicle Owner,unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,124,Kennedy Park (124),190
-8824049.68514967,5424022.51787182,7877497,1381541,2013,2013/10/20 04:00:00+00,45,0,KENNEDY RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,20,41,43.731745,-79.267787,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Driver,25 to 29,None,<Null>,North,Pick Up Truck,Going Ahead,Other,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,124,Kennedy Park (124),191
-8824049.68514967,5424022.51787182,7877498,1381541,2013,2013/10/20 04:00:00+00,45,0,KENNEDY RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,20,41,43.731745,-79.267787,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Witness,unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,124,Kennedy Park (124),192
-8824049.68514967,5424022.51787182,7877499,1381541,2013,2013/10/20 04:00:00+00,45,0,KENNEDY RD,EGLINTON AVE E,<Null>,Major Arterial,Scarborough,20,41,43.731745,-79.267787,Mid-Block,<Null>,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,Pedestrian,20 to 24,Fatal,48,East,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Unknown,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D41,124,Kennedy Park (124),193
-8842019.21131199,5421720.26237327,80145123,3000996799,2013,2013/11/18 05:00:00+00,2035,20,BATHURST ST,FRONTENAC AVE,<Null>,Major Arterial,North York,8,"53,13",43.716799,-79.42921,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minimal,<Null>,South,"Automobile, Station Wagon",Other,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D53,39,Bedford Park-Nortown (39),194
-8842019.21131199,5421720.26237327,80145124,3000996799,2013,2013/11/18 05:00:00+00,2035,20,BATHURST ST,FRONTENAC AVE,<Null>,Major Arterial,North York,8,"53,13",43.716799,-79.42921,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,30 to 34,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D53,39,Bedford Park-Nortown (39),195
-8858239.12903752,5414406.64043358,80145639,3001021983,2013,2013/11/23 05:00:00+00,1,0,HIGHWAY 427  S,27 S 427 C S RAMP,<Null>,<Null>,Etobicoke York,2,22,43.669295,-79.574916,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,D22,11,Eringate-Centennial-West Deane (11),196
-8838745.19376827,5415179.85168563,80622575,3001064601,2013,2013/11/30 05:00:00+00,509,5,295 DAVENPORT RD,<Null>,<Null>,Major Arterial,Toronto and East York,11,53,43.674319,-79.399799,Intersection,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,45 to 49,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D53,95,Annex (95),197
-8858209.40673348,5423464.8467357,80150468,4001467875,2014,2014/02/04 05:00:00+00,1255,12,KIPLING AVE,WESTHUMBER BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.728125,-79.574649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,<Null>,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D23,4,Rexdale-Kipling (4),198
-8858209.40673348,5423464.8467357,80150469,4001467875,2014,2014/02/04 05:00:00+00,1255,12,KIPLING AVE,WESTHUMBER BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.728125,-79.574649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,None,<Null>,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D23,4,Rexdale-Kipling (4),199
-8858209.40673348,5423464.8467357,80150470,4001467875,2014,2014/02/04 05:00:00+00,1255,12,KIPLING AVE,WESTHUMBER BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.728125,-79.574649,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Vehicle is going straight thru inter.while ped cross with ROW,Crossing with right of way,Normal,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,D23,4,Rexdale-Kipling (4),200
-8850164.79241181,5407353.92155976,80627030,4001616287,2014,2014/02/28 05:00:00+00,1845,18,7 QUEEN ELIZABETH BLVD,<Null>,<Null>,Local,Etobicoke York,3,22,43.62345,-79.502383,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,<Null>,East,"Automobile, Station Wagon",Other,Exceeding Speed Limit,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D22,16,Stonegate-Queensway (16),201
-8819660.58026667,5433262.58117743,80205836,4001787575,2014,2014/03/29 04:00:00+00,236,2,455 MILNER AVE,<Null>,<Null>,Minor Arterial,Scarborough,23,42,43.791693,-79.228359,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,<Null>,East,Delivery Van,Going Ahead,Lost control,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D42,132,Malvern (132),202
-8819660.58026667,5433262.58117743,80205837,4001787575,2014,2014/03/29 04:00:00+00,236,2,455 MILNER AVE,<Null>,<Null>,Minor Arterial,Scarborough,23,42,43.791693,-79.228359,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,D42,132,Malvern (132),203
-8827335.61387891,5418596.36113736,80207074,4001912926,2014,2014/04/18 04:00:00+00,232,2,DAWES RD,CRESCENT TOWN RD,<Null>,Minor Arterial,Toronto and East York,19,54,43.696513,-79.297305,Intersection,Non Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,40 to 44,Major,<Null>,South,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,"Ability Impaired, Alcohol",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,Yes,<Null>,D54,61,Taylor-Massey (61),204
-8854068.21035648,5423984.31170191,80628548,4001997279,2014,2014/05/01 04:00:00+00,2244,22,WESTON RD,MAINSHEP RD,<Null>,Major Arterial,Etobicoke York,7,31,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Exceeding Speed Limit,"Ability Impaired, Alcohol Over .08",<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,23,Pelmo Park-Humberlea (23),205
-8854068.21035648,5423984.31170191,80628549,4001997279,2014,2014/05/01 04:00:00+00,2244,22,WESTON RD,MAINSHEP RD,<Null>,Major Arterial,Etobicoke York,7,31,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Minor,<Null>,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,23,Pelmo Park-Humberlea (23),206
-8854068.21035648,5423984.31170191,80628550,4001997279,2014,2014/05/01 04:00:00+00,2244,22,WESTON RD,MAINSHEP RD,<Null>,Major Arterial,Etobicoke York,7,31,43.731497,-79.537448,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,30 to 34,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,Yes,Yes,<Null>,Yes,<Null>,D31,23,Pelmo Park-Humberlea (23),207
