X,Y,INDEX_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,ObjectId
-8823185.17798417,5424373.46743037,80757190,7001287888,2017,2017/07/18 04:00:00+00,1054,10,EGLINTON AVE E,MIDLAND AVE,150 m West of,Major Arterial,Scarborough,"21,20",41,43.734023,-79.260021,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,55 to 59,None,<Null>,West,Municipal Transit Bus (TTC),Pulling Away from Shoulder or Curb,Other,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D41,124,Kennedy Park (124),340
-8825525.00236115,5429259.80101463,80890669,7001297222,2017,2017/07/19 04:00:00+00,1659,16,ELLESMERE RD,KENNEDY RD,<Null>,Major Arterial,Scarborough,21,41,43.765731,-79.28104,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,55 to 59,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D41,126,Dorset Park (126),341
-8825525.00236115,5429259.80101463,80890670,7001297222,2017,2017/07/19 04:00:00+00,1659,16,ELLESMERE RD,KENNEDY RD,<Null>,Major Arterial,Scarborough,21,41,43.765731,-79.28104,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver,35 to 39,None,<Null>,West,Municipal Transit Bus (TTC),Pulling Away from Shoulder or Curb,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D41,126,Dorset Park (126),342
-8836454.57260622,5411802.14577198,80912628,7001349582,2017,2017/07/27 04:00:00+00,1540,15,QUEEN ST W,YONGE  ST,11 m West of,Major Arterial,Toronto and East York,13,"51,52",43.652369,-79.379222,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Other,Passenger,65 to 69,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,75,Church-Yonge Corridor (75),343
-8836454.57260622,5411802.14577198,80912629,7001349582,2017,2017/07/27 04:00:00+00,1540,15,QUEEN ST W,YONGE  ST,11 m West of,Major Arterial,Toronto and East York,13,"51,52",43.652369,-79.379222,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Other,Driver,40 to 44,None,<Null>,East,Municipal Transit Bus (TTC),Pulling Away from Shoulder or Curb,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D51,75,Church-Yonge Corridor (75),344
-8859547.91229078,5423130.5683168,80903122,7001375273,2017,2017/07/31 04:00:00+00,1345,13,MARTIN GROVE RD,WESTHUMBER  BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.725955,-79.586673,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),345
-8859547.91229078,5423130.5683168,80903123,7001375273,2017,2017/07/31 04:00:00+00,1345,13,MARTIN GROVE RD,WESTHUMBER  BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.725955,-79.586673,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,<Null>,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),346
-8859547.91229078,5423130.5683168,80903124,7001375273,2017,2017/07/31 04:00:00+00,1345,13,MARTIN GROVE RD,WESTHUMBER  BLVD,<Null>,Major Arterial,Etobicoke York,1,23,43.725955,-79.586673,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,None,<Null>,South,Municipal Transit Bus (TTC),Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),347
-8815929.59621325,5435007.03708197,80780910,7001442419,2017,2017/08/10 04:00:00+00,1810,18,SHEPPARD AVE E,WATER TOWER GT,30  m East of,Major Arterial,Scarborough,25,42,43.803004,-79.194843,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Driver,50 to 54,Fatal,34,West,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,131,Rouge (131),348
-8815929.59621325,5435007.03708197,80780911,7001442419,2017,2017/08/10 04:00:00+00,1810,18,SHEPPARD AVE E,WATER TOWER GT,30  m East of,Major Arterial,Scarborough,25,42,43.803004,-79.194843,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Rear End,Driver,45 to 49,None,<Null>,West,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D42,131,Rouge (131),349
-8843932.68203924,5424475.14977912,80921623,7001474297,2017,2017/08/15 04:00:00+00,1700,17,FAYWOOD  BLVD,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,33,Clanton Park (33),350
-8843932.68203924,5424475.14977912,80921624,7001474297,2017,2017/08/15 04:00:00+00,1700,17,FAYWOOD  BLVD,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,33,Clanton Park (33),351
-8843932.68203924,5424475.14977912,80921625,7001474297,2017,2017/08/15 04:00:00+00,1700,17,FAYWOOD  BLVD,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,Minimal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,33,Clanton Park (33),352
-8843932.68203924,5424475.14977912,80921626,7001474297,2017,2017/08/15 04:00:00+00,1700,17,FAYWOOD  BLVD,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,33,Clanton Park (33),353
-8843932.68203924,5424475.14977912,80921627,7001474297,2017,2017/08/15 04:00:00+00,1700,17,FAYWOOD  BLVD,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,<Null>,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,33,Clanton Park (33),354
-8843932.68203924,5424475.14977912,80921628,7001474297,2017,2017/08/15 04:00:00+00,1700,17,FAYWOOD  BLVD,WILSON AVE,<Null>,Major Arterial,North York,6,32,43.734683,-79.446399,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,None,<Null>,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D32,33,Clanton Park (33),355
-8862129.74524074,5424374.08368366,80895231,7001568713,2017,2017/08/30 04:00:00+00,846,8,FINCH AVE W,HUMBER COLLEGE BLVD,23 m West of,Major Arterial,Etobicoke York,1,23,43.734027,-79.609866,Mid-Block,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,60 to 64,Minor,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),356
-8862129.74524074,5424374.08368366,80895232,7001568713,2017,2017/08/30 04:00:00+00,846,8,FINCH AVE W,HUMBER COLLEGE BLVD,23 m West of,Major Arterial,Etobicoke York,1,23,43.734027,-79.609866,Mid-Block,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,<Null>,West,Municipal Transit Bus (TTC),Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),357
-8862129.74524074,5424374.08368366,80895233,7001568713,2017,2017/08/30 04:00:00+00,846,8,FINCH AVE W,HUMBER COLLEGE BLVD,23 m West of,Major Arterial,Etobicoke York,1,23,43.734027,-79.609866,Mid-Block,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,Major,<Null>,West,Pick Up Truck,Going Ahead,Lost control,Inattentive,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D23,1,West Humber-Clairville (1),358
-8835672.44186391,5413153.84932536,80889982,7001844786,2017,2017/10/11 04:00:00+00,1847,18,GERRARD  ST E,SHERBOURNE ST,22 m West of,Minor Arterial,Toronto and East York,13,51,43.661154,-79.372196,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Major,<Null>,East,"Bus (Other) (Go Bus, Gray Coach)",Going Ahead,Lost control,Unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D51,73,Moss Park (73),359
-8842310.5344194,5409583.99563389,80784510,7001855401,2017,2017/10/18 04:00:00+00,906,9,COWAN AVE,KING  ST W,<Null>,Major Arterial,Toronto and East York,4,14,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,35 to 39,Fatal,50,East,Bicycle,Going Ahead,<Null>,<Null>,<Null>,<Null>,<Null>,"Motorist without ROW drives into path of cyclist at inter, lnwy, dwy-Driver not turn.",Driving Properly,Normal,<Null>,Yes,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),360
-8842310.5344194,5409583.99563389,80784511,7001855401,2017,2017/10/18 04:00:00+00,906,9,COWAN AVE,KING  ST W,<Null>,Major Arterial,Toronto and East York,4,14,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,25 to 29,None,<Null>,South,Pick Up Truck,Going Ahead,Failed to Yield Right of Way,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),361
-8842310.5344194,5409583.99563389,80784512,7001855401,2017,2017/10/18 04:00:00+00,906,9,COWAN AVE,KING  ST W,<Null>,Major Arterial,Toronto and East York,4,14,43.63795,-79.431827,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,50 to 54,None,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),362
-8839679.38693501,5410319.73051327,80892189,7001914819,2017,2017/10/22 04:00:00+00,2007,20,KING  ST W,NIAGARA ST,33 m West of,Major Arterial,Toronto and East York,10,14,43.642733,-79.408191,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,82,Niagara (82),363
-8839679.38693501,5410319.73051327,80892190,7001914819,2017,2017/10/22 04:00:00+00,2007,20,KING  ST W,NIAGARA ST,33 m West of,Major Arterial,Toronto and East York,10,14,43.642733,-79.408191,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,None,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,82,Niagara (82),364
-8841600.53870712,5410330.34472122,80921425,7001988112,2017,2017/11/02 04:00:00+00,2215,22,1172 QUEEN ST W,<Null>,75 m East of,Major Arterial,Toronto and East York,9,14,43.642802,-79.425449,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian hit at mid-block,"Crossing, no Traffic Control",Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,84,Little Portugal (84),365
-8841600.53870712,5410330.34472122,80921426,7001988112,2017,2017/11/02 04:00:00+00,2215,22,1172 QUEEN ST W,<Null>,75 m East of,Major Arterial,Toronto and East York,9,14,43.642802,-79.425449,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,84,Little Portugal (84),366
-8823306.62754863,5439824.78324414,80940842,7002059893,2017,2017/11/14 05:00:00+00,1054,10,STEELES AVE E,SHADLOCK ST,20 m East of,Major Arterial,Scarborough,23,42,43.834231,-79.261112,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,40 to 44,Major,<Null>,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D42,130,Milliken (130),367
-8823306.62754863,5439824.78324414,80940843,7002059893,2017,2017/11/14 05:00:00+00,1054,10,STEELES AVE E,SHADLOCK ST,20 m East of,Major Arterial,Scarborough,23,42,43.834231,-79.261112,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,None,<Null>,West,"Bus (Other) (Go Bus, Gray Coach)",Stopped,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,D42,130,Milliken (130),368
-8842310.5344194,5409583.99563389,80885373,7003279287,2017,2017/12/28 05:00:00+00,1418,14,KING  ST W,COWAN AVE,4 m East of,Major Arterial,Toronto and East York,4,14,43.63795,-79.431827,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Running onto Roadway,Had Been Drinking,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),369
-8842310.5344194,5409583.99563389,80885374,7003279287,2017,2017/12/28 05:00:00+00,1418,14,KING  ST W,COWAN AVE,4 m East of,Major Arterial,Toronto and East York,4,14,43.63795,-79.431827,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,West,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D14,85,South Parkdale (85),370
-8823327.77825188,5421666.81792655,80892809,7003285352,2017,2017/12/29 05:00:00+00,1515,15,ST CLAIR AVE E,KENNEDY  RD,2 m East of,Major Arterial,Scarborough,20,41,43.716452,-79.261302,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Loose Snow,Non-Fatal Injury,Other,Passenger,65 to 69,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),371
-8823327.77825188,5421666.81792655,80892810,7003285352,2017,2017/12/29 05:00:00+00,1515,15,ST CLAIR AVE E,KENNEDY  RD,2 m East of,Major Arterial,Scarborough,20,41,43.716452,-79.261302,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Loose Snow,Non-Fatal Injury,Other,Driver,45 to 49,None,<Null>,East,Intercity Bus,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),372
-8823327.77825188,5421666.81792655,80892811,7003285352,2017,2017/12/29 05:00:00+00,1515,15,ST CLAIR AVE E,KENNEDY  RD,2 m East of,Major Arterial,Scarborough,20,41,43.716452,-79.261302,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Loose Snow,Non-Fatal Injury,Other,Driver - Not Hit,unknown,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,D41,120,Clairlea-Birchmount (120),373
-8838581.22015833,5420158.79557702,80942218,8000066808,2018,2018/01/11 05:00:00+00,1727,17,YONGE ST,EGLINTON AVE E,<Null>,Major Arterial,Toronto and East York,"8,12",53,43.70666,-79.398326,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,<Null>,North,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,Crossing without right of way,Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D53,104,Mount Pleasant West (104),374
-8838581.22015833,5420158.79557702,80942219,8000066808,2018,2018/01/11 05:00:00+00,1727,17,YONGE ST,EGLINTON AVE E,<Null>,Major Arterial,Toronto and East York,"8,12",53,43.70666,-79.398326,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,<Null>,West,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D53,104,Mount Pleasant West (104),375
-8836662.62873451,5409853.33271691,80903332,8000162835,2018,2018/01/26 05:00:00+00,1430,14,QUEENS QUAY W,YORK ST,60 m West of,Minor Arterial,Toronto and East York,10,52,43.639701,-79.381091,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,<Null>,South,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),376
-8836662.62873451,5409853.33271691,80903333,8000162835,2018,2018/01/26 05:00:00+00,1430,14,QUEENS QUAY W,YORK ST,60 m West of,Minor Arterial,Toronto and East York,10,52,43.639701,-79.381091,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,<Null>,East,Street Car,Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D52,77,Waterfront Communities-The Island (77),377
-8850432.40446767,5420145.86017657,81118093,8000264811,2018,2018/02/11 05:00:00+00,1225,12,JANE ST,JOHN ST,<Null>,Major Arterial,Etobicoke York,5,12,43.706576,-79.504787,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Other,Driver,55 to 59,None,<Null>,North,Municipal Transit Bus (TTC),Slowing or Stopping,Other,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,28,Rustic (28),378
-8850432.40446767,5420145.86017657,81118094,8000264811,2018,2018/02/11 05:00:00+00,1225,12,JANE ST,JOHN ST,<Null>,Major Arterial,Etobicoke York,5,12,43.706576,-79.504787,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Other,Passenger,55 to 59,Major,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,D12,28,Rustic (28),379
-8829823.27053966,5415092.89297009,80891673,8000443959,2018,2018/03/10 05:00:00+00,1555,15,COXWELL AVE,EASTWOOD RD,107 m North of,Minor Arterial,Scarborough,"14,19",55,43.673754,-79.319652,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,<Null>,East,<Null>,<Null>,<Null>,<Null>,Pedestrian involved in a collision with transit vehicle anywhere along roadway,"Crossing, no Traffic Control",Inattentive,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,64,Woodbine Corridor (64),380
-8829823.27053966,5415092.89297009,80891674,8000443959,2018,2018/03/10 05:00:00+00,1555,15,COXWELL AVE,EASTWOOD RD,107 m North of,Minor Arterial,Scarborough,"14,19",55,43.673754,-79.319652,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,<Null>,South,Municipal Transit Bus (TTC),Going Ahead,Driving Properly,Normal,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,Yes,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,<Null>,D55,64,Woodbine Corridor (64),381
