Latitude,Longitude,PercentOfVehicles,AvgAcceleration,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther
43.79,-79.22,0.027,0.331,0.262,0.399,0.293,0.006,0.008,0.032
43.674,-79.291,0.036,0.388,0.027,0.464,0.259,0.116,0.046,0.087
43.817,-79.271,0.002,0.547,0.021,0.2,0.425,0.089,0.173,0.093
43.665,-79.562,0.016,0.229,0.004,0.24,0.226,0.138,0.339,0.053
43.649,-79.489,0.041,0.712,0.022,0.327,0.28,0.053,0.092,0.226
43.643,-79.541,0.016,0.289,0.006,0.224,0.377,0.061,0.249,0.082
43.612,-79.532,0.091,0.506,0.024,0.305,0.331,0.055,0.154,0.131
43.793,-79.316,0.07,0.413,0.01,0.287,0.59,0.033,0.039,0.041
43.667,-79.404,0.044,0.53,0.077,0.232,0.322,0.076,0.149,0.144
43.792,-79.158,0.096,0.564,0.01,0.542,0.187,0.125,0.044,0.092
43.796,-79.288,0.015,0.376,0.013,0.228,0.569,0.046,0.058,0.087
43.665,-79.585,0.048,0.341,0.021,0.158,0.522,0.055,0.16,0.083
43.63,-79.561,0.047,0.539,0.008,0.261,0.381,0.057,0.214,0.078
43.792,-79.276,0.097,0.407,0,0.426,0.433,0.047,0.018,0.076
43.663,-79.416,0.037,0.47,0.019,0.275,0.216,0.198,0.086,0.206
43.662,-79.473,0.004,0.2,0.047,0.246,0.311,0.12,0.076,0.202
43.675,-79.553,0.087,0.325,0.018,0.35,0.454,0.029,0.073,0.076
43.792,-79.157,0.02,0.516,0.038,0.2,0.279,0.076,0.144,0.263
43.664,-79.332,0.046,0.618,0.002,0.402,0.317,0.112,0.086,0.08
43.601,-79.533,0.014,0.319,0.007,0.119,0.2,0.027,0.403,0.244
43.613,-79.556,0.077,0.417,0.071,0.266,0.357,0.049,0.182,0.075
43.671,-79.293,0.047,0.313,0.014,0.41,0.38,0.061,0.032,0.105
43.665,-79.523,0.005,0.219,0.018,0.199,0.366,0.047,0.245,0.124
43.641,-79.435,0.029,0.376,0.052,0.144,0.32,0.086,0.2,0.199
43.815,-79.218,0.045,0.317,0.003,0.62,0.218,0.035,0.019,0.105
43.671,-79.372,0.07,0.56,0.021,0.205,0.329,0.046,0.296,0.103
43.673,-79.39,0.026,0.429,0.056,0.232,0.301,0.103,0.144,0.163
43.642,-79.383,0.033,0.516,0.057,0.352,0.289,0.082,0.091,0.13
43.816,-79.202,0.054,0.363,0.008,0.588,0.218,0.031,0.07,0.085
43.789,-79.285,0.003,0.069,0,0.287,0.378,0.09,0.082,0.163
43.657,-79.535,0.049,0.173,0,0.272,0.051,0.01,0.607,0.061
43.824,-79.249,0.033,0.518,0.034,0.176,0.296,0.056,0.328,0.11
43.682,-79.41,0.004,0.165,0.04,0.223,0.317,0.094,0.16,0.165
43.822,-79.211,0.041,0.819,0.01,0.278,0.494,0.109,0.024,0.085
43.64,-79.556,0.119,0.731,0.004,0.145,0.158,0.011,0.427,0.254
43.791,-79.411,0.007,0.216,0.021,0.277,0.465,0.065,0.064,0.107
43.604,-79.536,0.028,0.331,0.012,0.183,0.363,0.092,0.243,0.107
43.83,-79.258,0.078,0.666,0,0.377,0.033,0.022,0.501,0.067
43.673,-79.582,0,0.154,0.021,0.051,0.184,0.048,0.485,0.211
43.672,-79.399,0.004,0.338,0.088,0.288,0.286,0.095,0.07,0.172
43.639,-79.379,0.056,0.538,0.007,0.542,0.116,0.189,0.094,0.051
43.674,-79.375,0.056,0.342,0.034,0.349,0.223,0.112,0.156,0.125
43.79,-79.191,0.003,0.137,0,0.205,0.578,0.021,0.119,0.078
43.655,-79.445,0.05,0.658,0.014,0.199,0.316,0.046,0.199,0.226
43.679,-79.549,0.048,0.346,0.339,0.328,0.247,0.018,0.02,0.048
43.804,-79.297,0.054,0.506,0.055,0.27,0.197,0.027,0.36,0.091
43.659,-79.486,0.013,0.431,0.024,0.281,0.268,0.115,0.139,0.173
40.471,-80.598,0,0,0,0,0.887,0.03,0.039,0.044
43.83,-79.227,0.021,0.747,0.011,0.441,0.289,0.145,0.052,0.062
43.791,-79.28,0.052,0.544,0.012,0.28,0.456,0.063,0.088,0.102
43.607,-79.516,0.081,1.124,0.005,0.03,0.891,0.036,0.023,0.015
43.645,-79.337,0.032,0.539,0,0.024,0.25,0.076,0.239,0.411
43.657,-79.478,0.054,0.611,0.013,0.26,0.403,0.059,0.077,0.188
43.822,-79.183,0.017,0.083,0,0,0.64,0.315,0.043,0.002
43.63,-79.559,0.031,0.569,0.039,0.174,0.264,0.065,0.272,0.186
43.796,-79.195,0.004,0.375,0.02,0.139,0.434,0.077,0.23,0.1
43.59,-79.526,0.035,0.335,0.032,0.266,0.356,0.025,0.222,0.099
43.678,-79.532,0.024,0.647,0,0.192,0.243,0.06,0.409,0.095
43.664,-79.365,0.038,0.623,0.035,0.36,0.288,0.07,0.117,0.129
43.791,-79.372,0.071,0.499,0.006,0.709,0.064,0.046,0.096,0.079
43.666,-79.376,0.043,0.549,0.017,0.335,0.279,0.063,0.204,0.102
43.661,-79.41,0.027,0.301,0.04,0.199,0.313,0.079,0.231,0.139
43.792,-79.134,0.057,0.432,0,0.632,0.113,0.125,0.011,0.118
43.629,-79.492,0.009,0.396,0.013,0.174,0.474,0.058,0.205,0.075
43.621,-79.523,0.038,0.532,0.003,0.128,0.317,0.065,0.229,0.259
43.679,-79.4,0.032,0.968,0.022,0.316,0.284,0.076,0.044,0.258
43.681,-79.388,0.144,0.357,0.028,0.592,0.082,0.165,0.067,0.066
43.668,-79.345,0.064,0.543,0.015,0.293,0.43,0.091,0.053,0.118
43.807,-79.294,0.003,0.011,0,0,0.684,0.032,0.2,0.085
43.61,-79.513,0.101,0.537,0,0,0.186,0.016,0.321,0.477
43.647,-79.422,0.023,0.313,0.017,0.351,0.223,0.119,0.102,0.188
43.796,-79.294,0.014,0.592,0.03,0.187,0.317,0.051,0.261,0.155
43.651,-79.563,0.036,0.349,0.008,0.212,0.479,0.108,0.054,0.139
43.682,-79.324,0.046,0.281,0.009,0.507,0.293,0.085,0.045,0.062
43.676,-79.403,0.055,0.476,0.049,0.204,0.404,0.084,0.115,0.144
43.827,-79.272,0.014,0.354,0.022,0.598,0.234,0.064,0.03,0.054
40.46,-80.608,0.194,0.511,0,0.106,0.732,0.042,0.12,0
43.645,-79.563,0.001,0.499,0.017,0.135,0.267,0.081,0.358,0.142
43.808,-79.288,0.107,0.806,0.007,0.721,0.143,0.015,0.051,0.062
43.674,-79.518,0.094,0.709,0,0.361,0.171,0.083,0.27,0.116
43.793,-79.135,0.047,0.678,0,0.624,0.13,0.11,0.016,0.121
43.644,-79.348,0.042,0.322,0,0.195,0.317,0.052,0.256,0.18
43.661,-79.483,0.038,0.449,0.005,0.313,0.233,0.158,0.111,0.18
43.643,-79.506,0.039,0.486,0.013,0.353,0.257,0.076,0.218,0.084
43.636,-79.546,0.011,0.101,0.012,0.276,0.229,0.063,0.352,0.067
43.666,-79.579,0.123,0.437,0.003,0.207,0.514,0.073,0.141,0.062
43.639,-79.457,0.002,0.657,0.037,0.174,0.388,0.067,0.194,0.139
43.672,-79.546,0.014,0.355,0,0.406,0.186,0.057,0.322,0.028
43.675,-79.438,0.056,0.444,0.004,0.391,0.242,0.094,0.06,0.208
43.685,-79.318,0.052,0.251,0.04,0.26,0.33,0.047,0.164,0.159
43.792,-79.154,0,0.436,0.031,0.16,0.503,0.056,0.146,0.104
43.669,-79.394,0.026,0.411,0.064,0.19,0.367,0.089,0.125,0.165
43.677,-79.582,0.022,0.189,0.026,0.476,0.298,0.007,0.083,0.111
43.811,-79.228,0.092,0.866,0,0.629,0.268,0.034,0.034,0.034
43.797,-79.208,0.01,0.922,0.023,0.167,0.33,0.037,0.266,0.176
43.647,-79.538,0.022,0.533,0.049,0.25,0.326,0.07,0.203,0.101
43.816,-79.21,0.002,0.278,0.035,0.159,0.434,0.047,0.183,0.142
43.805,-79.242,0.058,0.701,0,0.047,0.041,0.002,0.805,0.106
43.61,-79.547,0.08,0.569,0.004,0.271,0.129,0.075,0.349,0.173
43.807,-79.375,0.231,0.266,0,0.677,0.064,0.219,0,0.04
43.635,-79.572,0.006,0.319,0.003,0.436,0.254,0.106,0.088,0.113
43.811,-79.303,0.097,0.466,0,0.295,0.599,0.007,0.059,0.04
43.628,-79.357,0.002,0.351,0.019,0.122,0.635,0.039,0.078,0.108
43.799,-79.201,0.1,0.519,0.007,0.108,0.244,0.13,0.245,0.266
43.66,-79.34,0.016,0.727,0.044,0.184,0.375,0.091,0.194,0.113
43.67,-79.301,0.014,0.59,0.039,0.344,0.284,0.093,0.116,0.124
43.791,-79.245,0.019,0.871,0.063,0.496,0.331,0.03,0.029,0.051
43.828,-79.2,0.005,0.537,0.018,0.079,0.572,0.033,0.014,0.284
43.681,-79.361,0.047,0.224,0.02,0.336,0.377,0.022,0.1,0.144
43.646,-79.542,0.064,0.423,0.018,0.225,0.304,0.057,0.307,0.09
43.801,-79.235,0,0,0.063,0.353,0.313,0.02,0.059,0.192
43.658,-79.359,0.032,0.398,0.016,0.394,0.314,0.061,0.104,0.111
43.678,-79.442,0.035,0.496,0.032,0.384,0.254,0.072,0.106,0.153
43.666,-79.552,0.071,0.247,0.084,0.255,0.139,0.155,0.299,0.069
40.449,-80.609,0.013,0.421,0,0.079,0.369,0.04,0.45,0.061
43.791,-79.392,0.028,0.611,0.001,0.41,0.25,0.032,0.215,0.092
43.623,-79.48,0.033,0.512,0.054,0.283,0.297,0.07,0.135,0.161
43.808,-79.195,0.035,0.744,0.009,0.093,0.049,0.007,0.562,0.281
43.787,-79.146,0.025,0.22,0,0.551,0.18,0.092,0.106,0.071
43.635,-79.574,0.074,0.551,0,0.39,0.122,0.127,0.096,0.264
43.635,-79.563,0.09,0.518,0.017,0.262,0.436,0.06,0.148,0.077
43.618,-79.479,0.024,0.406,0.027,0.274,0.518,0.008,0.088,0.085
43.667,-79.449,0.059,0.618,0.003,0.051,0.363,0.035,0.056,0.492
43.616,-79.549,0.009,0.528,0.01,0.091,0.191,0.1,0.418,0.19
43.793,-79.293,0.006,0.878,0.035,0.183,0.34,0.044,0.25,0.148
43.661,-79.447,0.079,0.599,0.003,0.263,0.42,0.057,0.065,0.192
43.666,-79.34,0.035,0.289,0.009,0.433,0.265,0.107,0.087,0.1
43.813,-79.296,0.037,0.278,0.007,0.093,0.445,0.015,0.256,0.185
43.813,-79.342,0.034,0.383,0.005,0.363,0.135,0.125,0.132,0.24
43.795,-79.381,0.011,0.867,0.061,0.166,0.509,0.057,0.063,0.144
43.797,-79.224,0.015,0.363,0.023,0.2,0.381,0.068,0.213,0.116
43.645,-79.481,0.068,0.279,0.007,0.328,0.256,0.085,0.085,0.24
43.824,-79.278,0.046,0.231,0.074,0.305,0.329,0.033,0.172,0.086
43.665,-79.334,0.015,0.647,0.012,0.153,0.459,0.17,0.095,0.11
43.792,-79.43,0.123,0.283,0.042,0.276,0.297,0.025,0.209,0.151
43.803,-79.154,0.003,0.765,0.019,0.179,0.437,0.053,0.191,0.12
43.626,-79.514,0.024,0.369,0.005,0.383,0.195,0.03,0.258,0.129
43.8,-79.325,0.016,0.309,0.026,0.286,0.465,0.094,0.026,0.104
43.648,-79.39,0.024,0.829,0.065,0.203,0.278,0.106,0.22,0.128
43.647,-79.58,0.01,0.136,0.005,0.107,0.416,0.099,0.189,0.185
43.68,-79.335,0.052,0.249,0.019,0.224,0.628,0.043,0.027,0.059
43.658,-79.383,0.019,0.436,0.019,0.28,0.321,0.105,0.132,0.143
43.655,-79.493,0.085,0.724,0.054,0.405,0.224,0.056,0.118,0.143
43.806,-79.246,0.012,0.368,0,0.052,0.377,0.009,0.421,0.141
43.804,-79.28,0.05,0.541,0,0.444,0.203,0.247,0.055,0.05
43.677,-79.471,0.068,0.482,0.011,0.091,0.242,0.124,0.368,0.164
43.654,-79.541,0.027,0.642,0.038,0.253,0.344,0.087,0.169,0.108
43.814,-79.303,0.005,0.329,0.021,0.15,0.368,0.039,0.304,0.119
43.667,-79.366,0.05,0.657,0.061,0.364,0.377,0.054,0.049,0.094
43.793,-79.164,0.052,0.57,0.021,0.222,0.514,0.072,0.077,0.094
43.815,-79.336,0.005,0.321,0.041,0.147,0.419,0.046,0.252,0.096
43.639,-79.386,0.028,0.566,0.028,0.277,0.297,0.079,0.185,0.134
43.788,-79.136,0.126,0.412,0.01,0.243,0.507,0.016,0.033,0.191
43.632,-79.57,0.039,0.528,0.002,0.344,0.321,0.123,0.105,0.104
43.652,-79.583,0.072,0.493,0.031,0.333,0.444,0.094,0.02,0.078
43.673,-79.4,0.088,0.574,0.027,0.299,0.335,0.128,0.078,0.132
43.666,-79.58,0.016,0.324,0.001,0.165,0.407,0.101,0.27,0.057
43.659,-79.522,0.012,0.279,0.011,0.284,0.246,0.081,0.333,0.045
43.794,-79.206,0.108,0.896,0,0.491,0.333,0.052,0.078,0.047
43.663,-79.462,0.038,0.486,0.008,0.221,0.289,0.126,0.082,0.274
43.79,-79.176,0.063,0.658,0.022,0.469,0.265,0.045,0.087,0.112
43.669,-79.381,0.062,0.761,0.065,0.269,0.411,0.055,0.081,0.12
43.63,-79.515,0.006,0.309,0,0.433,0.227,0.073,0.16,0.107
43.627,-79.561,0.012,0.264,0.012,0.045,0.154,0.057,0.368,0.364
43.67,-79.399,0.015,0.314,0.051,0.251,0.304,0.095,0.097,0.202
43.791,-79.317,0.043,0.555,0,0.32,0.427,0.136,0.051,0.066
43.617,-79.374,0.013,0.68,0.039,0.176,0.399,0.072,0.175,0.14
43.67,-79.447,0.043,1.702,0.012,0.17,0.435,0.016,0.02,0.347
43.83,-79.191,0,0,0.066,0.181,0.531,0.059,0.066,0.097
43.788,-79.283,0.053,0.449,0,0.591,0.225,0.068,0.054,0.062
43.802,-79.39,0.009,0.102,0,0.215,0.43,0.193,0.087,0.075
43.814,-79.155,0.021,0.331,0.008,0.262,0.605,0.05,0.018,0.058
43.62,-79.517,0.019,0.49,0.02,0.189,0.347,0.081,0.238,0.124
43.664,-79.497,0.008,0.316,0.052,0.281,0.309,0.03,0.166,0.162
43.67,-79.441,0.029,1.831,0.012,0.293,0.326,0.089,0.106,0.175
43.642,-79.573,0.096,0.751,0,0.289,0.105,0.05,0.481,0.074
43.674,-79.428,0.08,0.466,0.051,0.405,0.303,0.038,0.073,0.13
43.798,-79.231,0.019,0.455,0.013,0.429,0.332,0.067,0.031,0.127
43.647,-79.423,0.045,0.364,0.011,0.307,0.264,0.083,0.071,0.263
40.456,-80.609,0.055,0.27,0,0,0.89,0.044,0,0.066
43.826,-79.264,0.028,0.567,0.037,0.2,0.206,0.166,0.247,0.144
43.82,-79.272,0.102,0.183,0,0.787,0.162,0,0,0.05
43.787,-79.245,0.015,0.274,0.007,0.304,0.178,0.009,0.298,0.205
43.827,-79.19,0.001,0.381,0.08,0.175,0.533,0.064,0.074,0.075
43.682,-79.421,0.016,0.638,0.062,0.282,0.235,0.085,0.143,0.194
43.806,-79.256,0.124,0.884,0.071,0.56,0.053,0.157,0.063,0.095
43.658,-79.565,0.051,0.434,0.009,0.242,0.197,0.139,0.353,0.06
43.668,-79.312,0.008,0.343,0.031,0.148,0.406,0.113,0.183,0.119
43.664,-79.433,0.038,0.675,0.013,0.273,0.362,0.087,0.076,0.189
43.654,-79.386,0.08,0.526,0.032,0.298,0.315,0.082,0.174,0.099
43.659,-79.527,0.014,0.305,0,0.361,0.162,0.085,0.355,0.037
43.664,-79.407,0.06,0.534,0.002,0.312,0.262,0.089,0.046,0.289
43.801,-79.399,0.016,0.099,0,0.687,0.183,0.062,0.024,0.044
43.828,-79.179,0.104,0.347,0.037,0.154,0.706,0.03,0.027,0.046
43.846,-79.208,0.001,0.306,0.007,0.198,0.481,0.036,0.127,0.151
43.813,-79.315,0.013,0.126,0,0.238,0.646,0.073,0.009,0.034
43.63,-79.421,0.002,0.291,0.043,0.207,0.414,0.073,0.144,0.119
43.682,-79.327,0.029,0.227,0.028,0.243,0.533,0.037,0.097,0.063
43.818,-79.27,0.007,0.963,0.026,0.149,0.422,0.054,0.235,0.114
43.675,-79.46,0.076,0.509,0.016,0.192,0.549,0.058,0.035,0.15
43.791,-79.43,0.025,0.416,0.038,0.19,0.43,0.054,0.133,0.155
43.665,-79.589,0.013,0.347,0.126,0.288,0.253,0.02,0.225,0.088
43.823,-79.253,0.087,0.837,0.008,0.066,0.403,0.031,0.387,0.106
43.654,-79.377,0.037,0.423,0.04,0.278,0.457,0.037,0.094,0.093
43.652,-79.477,0.005,0.626,0.016,0.228,0.29,0.134,0.144,0.188
43.798,-79.367,0.04,0.279,0,0.71,0.09,0.09,0.03,0.08
43.639,-79.571,0.058,0.382,0.012,0.244,0.442,0.089,0.089,0.125
43.646,-79.39,0.021,0.539,0.037,0.337,0.25,0.08,0.159,0.137
43.661,-79.566,0.017,0.381,0.003,0.389,0.152,0.145,0.255,0.056
43.809,-79.34,0.059,0.265,0,0.277,0.072,0.097,0.478,0.075
43.61,-79.539,0.049,0.411,0.006,0.258,0.342,0.09,0.19,0.113
43.826,-79.261,0.06,0.624,0.001,0.279,0.258,0.064,0.285,0.113
43.644,-79.494,0.02,0.555,0.006,0.504,0.196,0.036,0.22,0.039
43.634,-79.41,0.032,0.206,0.507,0.135,0.199,0.029,0.047,0.083
40.46,-80.604,0.099,0.45,0.054,0.06,0.602,0.092,0.09,0.102
43.673,-79.559,0.099,0.46,0.014,0.187,0.429,0.041,0.102,0.227
43.672,-79.359,0,0.277,0.052,0.167,0.336,0.056,0.189,0.199
43.822,-79.224,0.036,0.341,0.04,0.628,0.161,0.073,0.031,0.067
43.624,-79.547,0.016,0.72,0.003,0.287,0.036,0.1,0.454,0.12
43.799,-79.222,0.069,0.33,0.015,0.513,0.311,0.063,0.048,0.05
43.664,-79.461,0.035,0.604,0.04,0.186,0.441,0.086,0.102,0.145
43.827,-79.244,0.022,0.571,0.018,0.293,0.162,0.062,0.338,0.127
43.665,-79.467,0.026,0.461,0.038,0.272,0.304,0.06,0.096,0.229
43.654,-79.394,0.025,0.349,0.04,0.255,0.311,0.092,0.141,0.16
43.636,-79.561,0.007,0.482,0.055,0.175,0.29,0.08,0.254,0.147
43.802,-79.254,0.005,0.44,0,0.056,0.587,0.037,0.163,0.156
43.645,-79.571,0.064,0.599,0.018,0.268,0.322,0.065,0.204,0.123
43.65,-79.394,0.102,0.758,0.045,0.47,0.184,0.032,0.144,0.125
43.653,-79.514,0.013,0.389,0.028,0.232,0.378,0.096,0.163,0.103
43.637,-79.534,0.033,0.456,0.07,0.179,0.455,0.086,0.083,0.127
43.629,-79.513,0.03,0.58,0.003,0.391,0.216,0.071,0.265,0.054
43.794,-79.374,0.077,0.38,0.005,0.366,0.463,0.059,0.034,0.072
43.638,-79.459,0.05,0.342,0.041,0.197,0.407,0.096,0.135,0.124
43.811,-79.363,0.005,0.43,0.023,0.203,0.401,0.076,0.151,0.146
43.604,-79.496,0.139,0.766,0.009,0.433,0.172,0.049,0.284,0.053
43.637,-79.53,0.037,0.612,0.013,0.241,0.296,0.071,0.237,0.142
43.61,-79.499,0.034,0.63,0,0.279,0.412,0.044,0.204,0.061
43.638,-79.443,0.053,0.476,0.029,0.267,0.376,0.098,0.095,0.134
43.795,-79.269,0.063,0.547,0.004,0.23,0.219,0.129,0.234,0.184
43.657,-79.442,0.005,0.483,0.02,0.165,0.426,0.092,0.109,0.189
43.793,-79.298,0,0,0,0.527,0.292,0.109,0.03,0.042
43.658,-79.568,0.042,0.464,0.008,0.262,0.293,0.087,0.269,0.081
43.657,-79.393,0.005,0.214,0.029,0.28,0.366,0.067,0.084,0.174
43.79,-79.135,0.125,0.904,0.005,0.482,0.243,0.134,0.07,0.066
43.805,-79.323,0.022,0.455,0,0.369,0.39,0.149,0.049,0.044
43.797,-79.269,0.022,0.701,0.003,0.218,0.16,0.405,0.13,0.085
43.799,-79.194,0.02,0.729,0.003,0.206,0.586,0.013,0.101,0.09
43.621,-79.493,0.008,0.323,0.01,0.288,0.327,0.053,0.249,0.073
43.626,-79.504,0.038,0.412,0.017,0.262,0.258,0.092,0.262,0.109
43.678,-79.448,0.051,0.859,0.005,0.313,0.248,0.092,0.055,0.288
43.663,-79.399,0.017,0.347,0,0.404,0.122,0.175,0.103,0.196
43.646,-79.354,0.096,0.722,0.01,0.153,0.488,0.01,0.183,0.156
43.678,-79.577,0.001,0.659,0.018,0.09,0.248,0.068,0.436,0.14
43.804,-79.348,0.106,0.346,0,0.59,0.175,0.121,0.043,0.072
43.661,-79.486,0.058,0.671,0.165,0.266,0.199,0.033,0.095,0.242
43.62,-79.566,0.093,0.912,0,0.001,0.002,0.017,0.731,0.25
43.808,-79.297,0.04,0.74,0.022,0.284,0.295,0.043,0.266,0.091
43.821,-79.318,0.007,0.23,0.019,0.243,0.288,0.045,0.294,0.111
43.818,-79.256,0.045,0.701,0.004,0.259,0.146,0.105,0.381,0.105
43.806,-79.324,0.027,0.421,0.016,0.332,0.374,0.061,0.132,0.084
43.799,-79.209,0.045,0.178,0,0.649,0.227,0,0.034,0.09
43.655,-79.337,0.054,0.681,0.026,0.172,0.447,0.074,0.183,0.099
43.651,-79.417,0.031,0.545,0.007,0.374,0.337,0.13,0.046,0.108
43.606,-79.516,0.059,0.942,0.008,0.057,0.9,0.005,0,0.03
43.667,-79.59,0.015,0.439,0.032,0.245,0.278,0.036,0.31,0.098
43.621,-79.505,0.025,0.346,0.003,0.41,0.159,0.084,0.217,0.128
43.685,-79.288,0.052,0.41,0.007,0.406,0.42,0.072,0.032,0.063
43.662,-79.352,0.026,0.379,0.026,0.409,0.307,0.071,0.077,0.109
43.615,-79.507,0.004,0.076,0.002,0.417,0.246,0.037,0.237,0.061
43.826,-79.295,0.022,0.361,0.024,0.494,0.204,0.06,0.17,0.049
43.829,-79.276,0.052,0.205,0,0.504,0.3,0.018,0.071,0.107
43.81,-79.184,0.056,0.26,0,0.57,0.307,0.055,0.009,0.06
43.664,-79.554,0.027,0.428,0.004,0.225,0.155,0.033,0.491,0.093
43.637,-79.575,0.01,0.521,0.012,0.352,0.252,0.139,0.119,0.127
43.663,-79.504,0.071,0.408,0.008,0.424,0.303,0.048,0.104,0.114
43.63,-79.503,0.07,0.306,0.001,0.374,0.371,0.067,0.12,0.068
43.809,-79.333,0.028,0.29,0.018,0.244,0.355,0.043,0.26,0.08
40.456,-80.608,0.039,0.451,0,0.011,0.896,0.035,0.01,0.048
43.794,-79.164,0.017,0.565,0.026,0.211,0.509,0.056,0.106,0.093
43.617,-79.383,0.003,0.315,0,0.191,0.225,0.224,0.218,0.142
43.657,-79.434,0.074,0.45,0.028,0.182,0.381,0.091,0.172,0.146
43.671,-79.389,0.021,0.73,0.04,0.131,0.181,0.068,0.112,0.469
43.798,-79.306,0.008,0.472,0.032,0.184,0.408,0.053,0.175,0.149
43.624,-79.521,0.026,0.452,0.002,0.34,0.229,0.041,0.164,0.223
43.837,-79.229,0.053,0.167,0.039,0.67,0.165,0,0.032,0.094
43.66,-79.397,0.085,0.469,0.012,0.257,0.185,0.199,0.063,0.285
43.648,-79.565,0.008,0.546,0.016,0.136,0.286,0.082,0.339,0.142
43.658,-79.445,0.011,0.536,0.026,0.127,0.264,0.066,0.114,0.404
43.685,-79.297,0.051,0.349,0.012,0.267,0.343,0.111,0.147,0.12
43.678,-79.424,0.024,0.499,0.015,0.267,0.307,0.104,0.118,0.189
43.648,-79.342,0.202,0.885,0.006,0.094,0.4,0.068,0.149,0.284
43.674,-79.359,0.019,0.262,0.067,0.203,0.315,0.054,0.177,0.184
43.67,-79.581,0.022,0.862,0.018,0.228,0.271,0.07,0.298,0.115
43.803,-79.277,0.076,0.579,0,0.588,0.137,0.087,0.046,0.142
43.787,-79.346,0.039,0.512,0.014,0.299,0.352,0.043,0.034,0.256
43.809,-79.248,0.081,0.642,0,0.062,0.469,0.019,0.321,0.129
43.8,-79.391,0.031,0.474,0.014,0.167,0.481,0.106,0.097,0.135
43.614,-79.554,0.148,0.421,0.217,0.282,0.244,0.042,0.144,0.072
43.666,-79.435,0.052,0.402,0.005,0.322,0.416,0.041,0.046,0.171
43.659,-79.441,0.016,0.383,0.021,0.222,0.34,0.059,0.168,0.189
43.654,-79.478,0.003,0.174,0.012,0.162,0.218,0.124,0.281,0.204
43.654,-79.581,0.021,0.233,0.02,0.229,0.357,0.059,0.091,0.244
43.795,-79.254,0.029,0.369,0.014,0.22,0.332,0.046,0.272,0.116
43.813,-79.274,0.083,0.793,0.02,0.369,0.461,0.043,0.028,0.078
43.834,-79.182,0.003,0.252,0.044,0.165,0.669,0.025,0.018,0.078
43.655,-79.543,0.06,0.413,0,0.249,0.206,0.012,0.467,0.066
43.606,-79.558,0.016,1.119,0.025,0.129,0.297,0.084,0.326,0.14
43.679,-79.524,0.082,0.731,0.024,0.193,0.271,0.098,0.363,0.052
43.797,-79.147,0.001,0.362,0.021,0.117,0.419,0.05,0.268,0.125
43.789,-79.23,0.063,0.539,0,0.147,0.56,0.05,0.151,0.092
43.814,-79.274,0.118,0.766,0,0.576,0.288,0.044,0.017,0.075
43.628,-79.552,0.01,0.338,0.001,0.003,0.31,0.022,0.037,0.628
43.591,-79.524,0.065,0.332,0.04,0.262,0.267,0.029,0.29,0.113
43.674,-79.346,0.057,1.08,0.058,0.312,0.445,0.061,0.034,0.09
40.455,-80.613,0.003,0.045,0.031,0.044,0.752,0.126,0.008,0.039
43.614,-79.564,0,0.242,0.04,0.105,0.239,0.04,0.419,0.157
43.797,-79.379,0.02,0.561,0.048,0.273,0.466,0.058,0.051,0.104
43.793,-79.134,0.02,0.123,0,0.683,0.109,0.027,0.154,0.027
43.644,-79.545,0.014,0.256,0.004,0.497,0.114,0.041,0.25,0.094
43.608,-79.554,0.042,0.273,0.018,0.246,0.277,0.038,0.362,0.059
43.811,-79.252,0.027,0.797,0.026,0.208,0.322,0.064,0.257,0.124
43.645,-79.59,0.105,0.36,0.034,0.257,0.403,0.089,0.088,0.129
43.685,-79.387,0.064,0.387,0.036,0.469,0.151,0.185,0.065,0.094
40.449,-80.618,0.004,0.148,0.037,0.401,0.35,0.06,0.067,0.084
43.685,-79.459,0.016,0.509,0.014,0.121,0.373,0.081,0.114,0.297
43.635,-79.473,0.045,0.563,0.048,0.229,0.383,0.104,0.118,0.117
40.447,-80.608,0.009,0.241,0,0.189,0.54,0,0.271,0
43.792,-79.391,0.07,0.454,0.009,0.584,0.209,0.14,0.01,0.049
43.8,-79.36,0.116,0.314,0.049,0.241,0.511,0.041,0.063,0.095
43.789,-79.352,0.058,0.396,0,0.479,0.234,0.055,0.112,0.119
43.645,-79.513,0.021,0.244,0.029,0.368,0.198,0.128,0.206,0.07
43.664,-79.463,0.134,0.605,0.023,0.358,0.355,0.05,0.109,0.105
43.669,-79.454,0.038,0.509,0,0.352,0.25,0.033,0.052,0.313
43.667,-79.319,0.028,0.461,0.004,0.529,0.292,0.075,0.052,0.048
43.666,-79.31,0.037,0.528,0.006,0.417,0.347,0.127,0.043,0.06
43.666,-79.349,0.021,0.345,0.028,0.223,0.361,0.069,0.161,0.159
43.802,-79.4,0.048,0.323,0.053,0.299,0.342,0.111,0.088,0.108
43.669,-79.367,0.088,0.703,0.023,0.306,0.472,0.069,0.062,0.068
43.587,-79.54,0.063,0.25,0.028,0.389,0.272,0.028,0.22,0.063
43.68,-79.591,0.127,1.026,0,0.108,0.171,0.006,0.629,0.086
43.645,-79.416,0.023,0.499,0.038,0.24,0.289,0.096,0.18,0.158
43.629,-79.516,0.032,0.89,0,0.321,0.205,0.07,0.342,0.061
43.647,-79.484,0.011,0.479,0.054,0.231,0.311,0.081,0.157,0.166
43.675,-79.35,0.024,0.36,0.006,0.375,0.413,0.088,0.032,0.085
